s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s53,s54,s55,s56,s57,s58,s59,s60,s61,s62,s63,s64,s65,s66,s67,s68,s69,s70,s71,s72,s73,s74,s75,s76,s77,s78,s79,s80,s81,s82,s83,s84,s85,s86,s87,s88,s89,s90,s91,s92,s93,s94,s95,s96,s97,s98,s99,s100
3.022465325245019,2.9195761124959425,2.9195761124959425,2.9195761124959425,2.9195761124959425,2.9195761124959425,2.9195761124959425,2.9195761124959425,2.9195761124959425,2.9195761124959425,2.8694344515921113,2.8694344515921113,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.9195761124959425,3.0224653252450193,3.0223794512786544,3.01487745341302,3.01487745341302,2.972636391389268,2.972636391389268,2.972636391389268,2.972636391389268,2.9378031544944943,2.8694344515921113,2.8694344515921113,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.9195761124959425,3.0223794512786544,3.0224653252450193,3.01487745341302,3.01487745341302,2.972636391389268,2.972636391389268,2.972636391389268,2.972636391389268,2.9378031544944943,2.8694344515921113,2.8694344515921113,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.9195761124959425,3.01487745341302,3.01487745341302,3.0224653252450193,3.022417144650484,2.972636391389268,2.972636391389268,2.972636391389268,2.972636391389268,2.9378031544944943,2.8694344515921113,2.8694344515921113,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.9195761124959425,3.01487745341302,3.01487745341302,3.022417144650484,3.0224653252450193,2.972636391389268,2.972636391389268,2.972636391389268,2.972636391389268,2.9378031544944943,2.8694344515921113,2.8694344515921113,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.9195761124959425,2.972636391389268,2.972636391389268,2.972636391389268,2.972636391389268,3.0224653252450193,3.015170019977892,3.0140049400893445,3.0140049400893445,2.9378031544944943,2.8694344515921113,2.8694344515921113,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.9195761124959425,2.972636391389268,2.972636391389268,2.972636391389268,2.972636391389268,3.015170019977892,3.0224653252450193,3.0140049400893445,3.0140049400893445,2.9378031544944943,2.8694344515921113,2.8694344515921113,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.9195761124959425,2.972636391389268,2.972636391389268,2.972636391389268,2.972636391389268,3.0140049400893445,3.0140049400893445,3.0224653252450193,3.0161805249087497,2.9378031544944943,2.8694344515921113,2.8694344515921113,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.9195761124959425,2.972636391389268,2.972636391389268,2.972636391389268,2.972636391389268,3.0140049400893445,3.0140049400893445,3.0161805249087497,3.0224653252450193,2.9378031544944943,2.8694344515921113,2.8694344515921113,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.9195761124959425,2.9378031544944943,2.9378031544944943,2.9378031544944943,2.9378031544944943,2.9378031544944943,2.9378031544944943,2.9378031544944943,2.9378031544944943,3.0224653252450193,2.8694344515921113,2.8694344515921113,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.758394092136291,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,2.6418085694014204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
